create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2020-09-01 05:35:00,BTCUSDT,38663.84700000,452912219.13443381,1.21048621,1.24762626,1.38383625,1.12089321
2020-09-01 05:40:00,BTCUSDT,38652.76300000,453121702.31744000,1.20580635,1.24793938,1.37699748,2.28101657
2020-09-01 05:45:00,BTCUSDT,38706.33600000,453596068.01376000,1.20844728,1.24845049,1.37866527,0.84109893
2020-09-01 05:50:00,BTCUSDT,38657.21600000,454409515.31752714,1.19807281,1.25051968,1.37266751,2.85398960
2020-09-01 05:55:00,BTCUSDT,38867.26000000,456973365.37296782,1.19405488,1.24917361,1.36695891,1.43606298
2020-09-01 06:00:00,BTCUSDT,38920.78400000,459275695.90803396,1.19257896,1.25094934,1.36364604,1.41854911
2020-09-01 06:05:00,BTCUSDT,38715.51100000,456671132.93116000,1.20793455,1.25316789,1.37838128,0.94810554
2020-09-01 06:10:00,BTCUSDT,38718.00800000,456793122.48360000,1.20205427,1.25508942,1.37010221,1.04631076
2020-09-01 06:15:00,BTCUSDT,38685.14900000,456314930.39589000,1.18924272,1.25660587,1.35536753,0.36871158
2020-09-01 06:20:00,BTCUSDT,38641.23000000,456314285.07000000,1.18247844,1.25739929,1.34792651,1.61222652
2020-09-01 06:25:00,BTCUSDT,38611.73400000,456284513.61150000,1.18587417,1.25901932,1.34978001,1.01597383
2020-09-01 06:30:00,BTCUSDT,38575.58700000,457082130.36300000,1.19586840,1.25592692,1.36906030,1.86416515
2020-09-01 06:35:00,BTCUSDT,38685.64400000,457722976.11179579,1.19492820,1.25718502,1.36303840,0.46992812
2020-09-01 06:40:00,BTCUSDT,38786.04100000,459348125.74833000,1.19368614,1.25771181,1.35963245,1.47695302
2020-09-01 06:45:00,BTCUSDT,38987.48900000,461674639.61729000,1.18726250,1.25446858,1.35727091,1.26941011
2020-09-01 06:50:00,BTCUSDT,39020.05700000,462258280.62224809,1.18876234,1.25580985,1.35453017,0.81402559
2020-09-01 06:55:00,BTCUSDT,39073.65400000,463278530.42528179,1.18569047,1.25668244,1.35125786,1.16149620
2020-09-01 07:00:00,BTCUSDT,39063.60600000,463678362.40698000,1.19458053,1.25013486,1.36266413,1.20806630
2020-09-01 07:05:00,BTCUSDT,39233.84300000,466884155.36119805,1.20356978,1.24665505,1.37189201,1.52159098
2020-09-01 07:10:00,BTCUSDT,39249.59800000,466802926.43762000,1.20398087,1.24705633,1.37601975,0.96869924
2020-09-01 07:15:00,BTCUSDT,39260.49000000,466730275.53960000,1.20963781,1.24582415,1.37809037,1.06718431
2020-09-01 07:20:00,BTCUSDT,39182.78700000,465612192.54396000,1.20842912,1.24495805,1.37422987,0.79051672
2020-09-01 07:25:00,BTCUSDT,39123.46200000,464786728.56000000,1.20416284,1.24369296,1.36979773,1.41186007
2020-09-01 07:30:00,BTCUSDT,39168.73900000,465252548.84024000,1.21254034,1.24688255,1.37493373,1.07136371
2020-09-01 07:35:00,BTCUSDT,39303.55700000,467287941.31783679,1.20434052,1.24223839,1.36893204,2.62836880
2020-09-01 07:40:00,BTCUSDT,39404.76100000,468522608.29000000,1.21234871,1.23957519,1.37540932,0.88649704
2020-09-01 07:45:00,BTCUSDT,39483.58000000,469393084.79615892,1.21123527,1.23817336,1.37438008,0.60151868
2020-09-01 07:50:00,BTCUSDT,39643.02600000,472887569.73513832,1.20301553,1.23206541,1.36601239,1.47802867
2020-09-01 07:55:00,BTCUSDT,39471.50300000,470709120.01087000,1.22615005,1.23608550,1.38126061,1.12847995
2020-09-01 08:00:00,BTCUSDT,39430.50400000,470452439.51051241,1.22335025,1.23298441,1.38014605,2.34362838
2020-09-01 08:05:00,BTCUSDT,39497.65300000,471080212.82387000,1.25164549,1.23173553,1.39545646,0.83093345
2020-09-01 08:10:00,BTCUSDT,39469.85300000,470441605.40024146,1.24138982,1.23371009,1.38421328,0.83289460
2020-09-01 08:15:00,BTCUSDT,39333.33300000,467629669.37037000,1.23298749,1.23574311,1.37244259,0.57491482
2020-09-01 08:20:00,BTCUSDT,39473.94200000,469831011.78890021,1.23519536,1.23593262,1.37592573,0.55685113
2020-09-01 08:25:00,BTCUSDT,39362.61700000,468248244.80392000,1.23686215,1.23638508,1.37685985,0.42133568
2020-09-01 08:30:00,BTCUSDT,39701.25800000,473124677.77314325,1.22074388,1.23551985,1.36523539,3.70730887
2020-09-01 08:35:00,BTCUSDT,39721.18900000,473928792.50089353,1.23228346,1.23460553,1.37136650,0.81872793
2020-09-01 08:40:00,BTCUSDT,39748.52800000,474079898.48544000,1.22526728,1.23545426,1.36194681,1.19894065
2020-09-01 08:45:00,BTCUSDT,39697.78300000,472922864.70164000,1.22633559,1.23564031,1.35902948,0.56929704
2020-09-01 08:50:00,BTCUSDT,39707.58900000,473077289.37950060,1.21962547,1.23697170,1.35455566,1.25331221
2020-09-01 08:55:00,BTCUSDT,39741.02000000,473189357.26867359,1.21874532,1.23714775,1.35244399,0.79645851
2020-09-01 09:00:00,BTCUSDT,39883.74900000,475579007.96337000,1.21745628,1.23724318,1.35185373,1.83835994
2020-09-01 09:05:00,BTCUSDT,39930.50800000,475668004.20962186,1.21480709,1.23714971,1.34894779,0.43880755
2020-09-01 09:10:00,BTCUSDT,39859.08800000,474361411.92448000,1.21806529,1.23739282,1.34960089,1.27536728
